Token,Train_Count,Valid_Count,Total_Count
tallfigure,1,0,1
tallie,11,0,11
tallied,6,0,6
tallies,2,0,2
tallness,8,0,8
tally,24,0,24
tally's,3,0,3
tallying,1,0,1
talon,5,0,5
talons,117,2,119
talu,6,0,6
talya,6,0,6
tam,80,13,93
tam's,3,0,3
tama,20,0,20
tamar,5,0,5
tamara,40,0,40
tamarin,1,0,1
tamarind,1,0,1
también,1,0,1
tambo,7,0,7
tambourine,91,0,91
tambourines,12,0,12
tame,66,1,67
tamed,31,0,31
tamer,70,0,70
tamers,1,0,1
tami,67,0,67
tami's,1,0,1
tamia,0,8,8
tamika,7,0,7
tamika's,2,0,2
taming,3,0,3
tammi,6,0,6
tammie,23,0,23
tammy,774,0,774
tammy's,41,0,41
tamped,1,0,1
tamper,3,0,3
tampered,1,0,1
tampering,2,0,2
tamsin,6,0,6
tamtrum,1,0,1
tamy,1,0,1
tamy's,1,0,1
tan,39,0,39
tana,13,0,13
tanaka,4,0,4
tandem,6,0,6
tandoori,2,0,2
tandy,24,0,24
tane,5,0,5
tang,8,0,8
tangerine,32,0,32
tangerine's,1,0,1
tangible,6,0,6
tanginess,1,0,1
tangle,32,3,35
tangled,2154,19,2173
tanglefold,6,0,6
tangles,34,0,34
tangling,3,0,3
tangly,2,0,2
tango,30,0,30
tangrams,1,0,1
tangy,165,1,166
tania,37,0,37
tania's,1,0,1
tanika,5,0,5
tank,18237,169,18406
tank's,59,1,60
tanker,10,0,10
tankmates,2,0,2
tanks,445,5,450
tanky,17,0,17
tanner,27,0,27
tanner's,1,0,1
tannoy,2,0,2
tantalising,1,0,1
tantalize,1,0,1
tantalizing,6,0,6
tantalizingly,1,0,1
tantalum,1,0,1
tantrum,416,5,421
tantrums,44,1,45
tanvi,8,0,8
tanya,124,0,124
tanya's,9,0,9
tap,14847,133,14980
tap's,17,0,17
tapclass,1,0,1
tape,25847,339,26186
tape's,3,0,3
taped,995,13,1008
taper,1,0,1
tapes,288,0,288
tapestries,8,0,8
tapestry,3,0,3
tapey,4,0,4
taping,32,0,32
tapped,1839,10,1849
tapper,9,0,9
tapper's,1,0,1
tappety,1,0,1
tapping,746,13,759
tappy,38,0,38
tappy's,1,0,1
taps,473,6,479
tapt,1,0,1
tar,28,0,28
tara,2011,27,2038
tara's,89,4,93
tarantula,14,0,14
tarby,7,0,7
target,721,3,724
targets,237,2,239
tari,5,0,5
tari's,2,0,2
tarik,6,0,6
tariq,7,0,7
tarkos,4,0,4
tarmac,5,0,5
tarnished,6,0,6
taro,8,0,8
tarot,2,0,2
tarp,77,0,77
tarps,1,0,1
tarragon,1,0,1
tarry,6,0,6
tart,76,0,76
tartest,1,0,1
tartness,3,0,3
tarts,5,1,6
tarun,6,0,6
tarzan,27,0,27
tas,4,0,4
taser,1,0,1
tasha,15,0,15
tashi,10,0,10
task,10093,114,10207
tasked,21,0,21
tasks,2617,22,2639
tasmania,1,0,1
tassel,2,0,2
tassels,13,0,13
tast,1,0,1
taste,36695,363,37058
tasted,25230,230,25460
tastee,1,0,1
tasteful,4,0,4
tasteing,1,0,1
tasteless,15,0,15
taster,12,0,12
tasters,3,0,3
tastes,3901,54,3955
tastey,3,0,3
tastic,4,0,4
tastier,209,2,211
tastiest,366,4,370
tastiness,5,0,5
tasting,1233,15,1248
tastings,4,0,4
tasty,50121,567,50688
tat,3,0,3
tata,12,0,12
tata's,2,0,2
tate,20,0,20
tate's,1,0,1
tater,12,0,12
tatiana,4,0,4
tation,1,0,1
tato,0,9,9
tato's,0,1,1
tattered,99,1,100
tatters,4,0,4
tattletale,5,0,5
tattletales,1,0,1
tattoo,18,0,18
tattooed,2,0,2
tattoos,11,0,11
tatty,15,0,15
tau,3,0,3
taught,22935,226,23161
taunt,4,0,4
taunted,29,0,29
taunting,16,0,16
taunts,8,0,8
taut,11,1,12
tavern,3,0,3
tavi,7,0,7
tawker,5,0,5
tawker's,1,0,1
tawny,12,0,12
tax,22,0,22
taxed,1,0,1
taxes,28,0,28
taxi,17848,86,17934
taxi's,45,0,45
taxidermist,1,0,1
taxied,2,0,2
taxis,228,1,229
taxiway,1,0,1
taxy,26,0,26
tay,10,0,10
tay's,1,0,1
taya,7,0,7
tayla,18,0,18
tayla's,1,0,1
tayler,6,0,6
taylor,330,5,335
taylor's,21,0,21
tayten,6,0,6
taz,6,0,6
tazitey,10,0,10
tbe,1,0,1
tbey,1,0,1
te,8,0,8
tea,34023,355,34378
tea's,4,0,4
teabag,2,0,2
teabags,1,0,1
teac,7,0,7
teach,42447,407,42854
teach's,14,0,14
teachable,4,0,4
teached,2,0,2
teacher,43887,493,44380
teacher's,629,4,633
teachers,949,9,958
teaches,3023,37,3060
teachied,1,0,1
teaching,6537,75,6612
teachings,29,0,29
teachy,11,0,11
teacup,42,0,42
teacups,23,0,23
teal,8,0,8
tealight,1,0,1
team,19998,301,20299
team's,141,1,142
teamed,11,1,12
teaming,7,0,7
teammate,23,0,23
teammates,151,0,151
teams,1254,8,1262
teamwork,2452,31,2483
teaparty,1,0,1
teapoon,1,0,1
teapot,635,12,647
teapots,6,0,6
tear,12734,144,12878
teardrop,4,0,4
teardrops,4,0,4
teared,12,0,12
tearful,40,0,40
tearfully,36,0,36
tearing,1068,21,1089
tearjerker,1,0,1
tearless,1,0,1
tears,17955,148,18103
teary,73,2,75
teas,18,1,19
tease,10643,92,10735
teased,3058,24,3082
teasedly,1,0,1
teaser,5,0,5
teases,186,0,186
teasing,4853,39,4892
teasingly,8,0,8
teaspoon,10377,114,10491
teaspoon's,7,0,7
teaspoonfuls,1,0,1
teaspoons,317,3,320
teatime,1,0,1
tech,14,0,14
techie,5,0,5
technetium,1,0,1
technical,1,0,1
technician,44,0,44
technician's,1,0,1
technicolour,1,0,1
technique,62,0,62
techniques,48,0,48
technologies,3,0,3
technology,28,0,28
techo,1,0,1
teco,3,0,3
ted,8156,50,8206
ted's,259,1,260
tedd,4,0,4
teddie,28,0,28
teddie's,2,0,2
teddies,208,1,209
teddy,63490,646,64136
teddy's,500,3,503
teddybear,23,0,23
tedi,8,0,8
tedious,5,0,5
teds,3,0,3
tee,87,0,87
tee's,2,0,2
teed,2,0,2
teehee,1,0,1
teeing,1,0,1
teeka,7,0,7
teemed,2,0,2
teeming,14,0,14
teen,5,0,5
teena,20,0,20
teena's,1,0,1
teenage,8,0,8
teenager,16,1,17
teenager's,1,0,1
teenagers,15,0,15
teensy,1,0,1
teeny,27,0,27
teepee,6,0,6
tees,2,0,2
teesha,4,0,4
teesha's,1,0,1
teeter,3,0,3
teetered,9,0,9
teetering,5,0,5
teeth,28864,257,29121
teething,1,0,1
teets,1,0,1
teevee,6,0,6
teff,1,0,1
tegan,11,0,11
tegan's,1,0,1
teh,2,0,2
tek,0,5,5
tel,1,0,1
telephone,13181,150,13331
telephone's,7,0,7
telephoned,4,0,4
telephones,102,0,102
teleport,1,0,1
teleported,1,0,1
telescope,700,6,706
telescopes,6,0,6
telescopic,1,0,1
television,11398,130,11528
television's,3,0,3
televisionr,1,0,1
televisions,42,0,42
televsion,1,0,1
tell,96804,918,97722
tellall,1,0,1
telle,5,0,5
telle's,1,0,1
telled,1,0,1
teller,45,0,45
tellers,2,0,2
tellie,3,0,3
telling,11934,112,12046
tellnya,2,0,2
tells,22230,203,22433
telluric,2,0,2
tellurium,1,0,1
telly,37,0,37
tembo,3,0,3
temper,120,5,125
temperament,1,0,1
temperamental,1,0,1
temperate,1,0,1
temperature,1076,9,1085
temperatures,54,0,54
tempered,13,0,13
tempering,1,0,1
tempers,1,1,2
template,2,0,2
temple,12472,189,12661
temple's,39,2,41
temples,48,0,48
tempo,4,0,4
temporarily,2,0,2
temporary,25,0,25
tempos,1,0,1
tempt,4,0,4
temptation,411,0,411
temptations,11,0,11
tempted,637,7,644
tempting,468,4,472
temption,1,0,1
tempts,2,0,2
ten,12875,118,12993
tena,10,0,10
tenacious,2,0,2
tenacity,6,0,6
tenant,3,0,3
tend,160,0,160
tended,61,0,61
tendency,5,0,5
tender,92,5,97
tenderlove,1,0,1
tenderly,52,0,52
tenderness,12,0,12
tenders,1,0,1
tending,208,3,211
tendons,1,1,2
tendrils,1,0,1
tendu,1,0,1
tenemos,1,0,1
tenfold,1,0,1
tengan,1,0,1
teni,5,0,5
teni's,1,0,1
tenni,3,0,3
tennis,74,0,74
tens,9,0,9
tense,50,0,50
tensed,9,0,9
tension,36,0,36
tensions,1,0,1
tent,24214,241,24455
tent's,9,0,9
tentacle,36,1,37
tentacles,375,8,383
tentative,3,0,3
tentatively,88,2,90
tentball,2,0,2
tenteciles,1,0,1
tenth,108,0,108
tenths,1,0,1
tenticles,7,0,7
tents,508,7,515
tenty,10,0,10
teo,25,0,25
teo's,3,0,3
tep,8,0,8
tep's,1,0,1
tequila,2,0,2
ter,4,0,4
terbium,1,0,1
terence,55,0,55
teresa,107,8,115
teresa's,10,0,10
teri,24,0,24
teri's,1,0,1
term,29,0,29
terminal,20,0,20
termite,2,0,2
termites,4,0,4
terms,39,0,39
tern,2,0,2
ternd,1,0,1
terra,22,0,22
terra's,2,0,2
terracotta,1,0,1
terrain,49,1,50
terrance,6,0,6
terrarium,3,0,3
terrble,1,0,1
terrence,22,0,22
terrence's,1,0,1
terri,50,0,50
terri's,1,0,1
terrible,21092,224,21316
terribly,299,1,300
terrier,4,1,5
terrific,53,0,53
terrified,1239,10,1249
terrify,1,0,1
terrifying,69,2,71
territorial,6,0,6
territories,1,0,1
territory,122,2,124
terror,190,2,192
terrorised,5,0,5
terrorising,2,0,2
terrorist,2,0,2
terrorize,4,0,4
terrorized,4,0,4
terrorizing,7,1,8
terry,846,6,852
terry's,22,0,22
tesina,1,0,1
tess,646,0,646
tess's,19,0,19
tessa,726,0,726
tessa's,29,0,29
tessie,20,0,20
tessy,7,0,7
test,24001,236,24237
test's,1,0,1
testament,2,0,2
tested,1274,17,1291
tester,35,0,35
testers,3,0,3
testicle,0,1,1
testicles,1,0,1
testing,1212,7,1219
tests,879,6,885
testspector,5,0,5
testy,1,0,1
tethered,2,0,2
texas,20,0,20
text,12,0,12
textbooks,3,0,3
texted,2,0,2
texting,4,0,4
texts,1,0,1
texture,3742,38,3780
textured,16,0,16
textures,574,2,576
texty,6,0,6
th,10,0,10
thaaaaat,1,0,1
thad,11,0,11
thalia,21,0,21
thallium,1,0,1
than,117062,1165,118227
thank,401576,4067,405643
thank's,1,0,1
thanked,241191,2438,243629
thankedmr,1,0,1
thankeds,1,0,1
thankful,21741,213,21954
thankfull,3,0,3
thankfully,603,8,611
thankfulness,25,0,25
thankied,1,0,1
thanking,787,7,794
thankless,1,0,1
thanks,12732,134,12866
thanksgiving,184,6,190
thankul,1,0,1
thankyou,39,0,39
that,2592019,26004,2618023
that'a,1,0,1
that'd,13,0,13
that'll,138,2,140
that're,1,0,1
that's,145760,1462,147222
that'sthunder,1,0,1
thatberry,1,0,1
thatched,2,0,2
thatcosts,1,0,1
thatevents,1,0,1
thathe,1,0,1
thathop,1,0,1
thatimpressed,1,0,1
thatjack,1,0,1
thatjerry,0,1,1
thatjimbo,1,0,1
thatjoe,1,0,1
thatjohn,1,0,1
thats,12,0,12
thatsarah,1,0,1
thatshe,1,0,1
thatstandingunderthebright,1,0,1
thatway,1,0,1
thaught,1,0,1
thaw,60,0,60
thawed,31,1,32
thawing,4,1,5
thaws,4,0,4
thay,2,0,2
the,26757941,271197,27029138
thea,94,0,94
thea's,3,0,3
theanimal,1,0,1
theater,10234,113,10347
theater's,9,0,9
theaters,8,1,9
theatre,352,8,360
theatres,1,0,1
theatrical,1,0,1
theberries,1,0,1
theberry,1,0,1
thebig,1,0,1
thebird,6,0,6
theboat,1,0,1
theboring,1,0,1
thebox,1,0,1
theboy,7,0,7
thebrace,1,0,1
thebraved,1,0,1
thecar,1,0,1
thecart,1,0,1
theclassroom,1,0,1
thecube,1,0,1
thedanny,1,0,1
theday,1,0,1
thedistance,1,0,1
theducks,1,0,1
thee,8,0,8
theear,1,0,1
theend,8,1,9
theended,1,0,1
thefake,1,0,1
thefirefighters,1,0,1
thefolder,1,0,1
theforest,1,0,1
thefox,1,0,1
thefoxes,1,0,1
thefreezer,1,0,1
thefrog,1,0,1
theft,20,0,20
thefts,1,0,1
thegirl,3,0,3
thegrass,1,0,1
thehidden,1,0,1
theinchworm,1,0,1
their,1307693,13022,1320715
their's,1,0,1
theirchoices,1,0,1
theirliving,1,0,1
theirpoppy,1,0,1
theirry,1,0,1
theirs,4421,38,4459
thejar,1,0,1
thejeep,1,0,1
thejet,1,0,1
thejob,1,0,1
thekind,1,0,1
thelast,1,0,1
theleaf,1,0,1
thelibrary,1,0,1
thelisteners,1,0,1
thelittle,5,0,5
thelma,15,0,15
them,1135622,11247,1146869
them's,1,0,1
themachine,1,0,1
themail,1,0,1
themaster,1,0,1
themax's,1,0,1
theme,50,0,50
themean,1,0,1
themed,19,1,20
themelting,1,0,1
themes,1,0,1
themfor,1,0,1
themixer,1,0,1
themonkey,1,0,1
themoral,6,0,6
themorning,1,0,1
themouse,7,0,7
themouse's,1,0,1
themself,12,0,12
themselves,15088,151,15239
themsleves,1,0,1
themystery,1,0,1
then,1011081,10235,1021316
thena,8,0,8
thenact,1,0,1
thendecided,1,0,1
thenext,1,0,1
thengot,1,0,1
thenh,1,0,1
thenjohn,1,0,1
thenna,7,0,7
thenon,2,0,2
thenry,6,0,6
thense,1,0,1
theo,221,8,229
theo's,10,1,11
theodor,3,0,3
theodore,55,0,55
theodore's,3,0,3
theoff,1,0,1
theory,5,0,5
theowners,1,0,1
thepainter,1,0,1
theperfect,1,0,1
theperson,1,0,1
theprincess,1,0,1
ther,2,0,2
therapeutic,2,0,2
therapist,99,1,100
therapist's,2,0,2
therapists,2,0,2
therapy,27,0,27
there,2193314,22386,2215700
there'd,7,0,7
there'll,10,0,10
there're,1,0,1
there's,6503,58,6561
thereafter,23,0,23
therebefore,1,0,1
therefore,69,0,69
therehe,1,0,1
theres,1,0,1
theresa,55,0,55
theresa's,8,0,8
therese,10,0,10
theriver,1,0,1
thermie,62,0,62
thermometer,10233,121,10354
thermometer's,12,0,12
thermometers,71,0,71
thermos,45,0,45
thermoses,1,0,1
thermostat,1,0,1
therules,1,0,1
thes,4,0,4
these,36495,385,36880
theseat,1,0,1
thesharp,1,0,1
thesign,1,0,1
thesnake,1,0,1
thesoap,1,0,1
thest,1,0,1
thestairs,1,0,1
thestick,1,0,1
thetime,1,0,1
thetip,1,0,1
thetop,2,0,2
thetrain,1,0,1
thetree,3,0,3
thetube,1,0,1
thetwo,1,0,1
theuniversity,1,0,1
theuught,1,0,1
thevideo,1,0,1
theview,1,0,1
thewarning,1,0,1
thewater,1,0,1
theweak,1,0,1
thewindow,1,0,1
thewise,1,0,1
thewolf,2,0,2
thewoods,1,0,1
they,8596944,86352,8683296
they'd,1245,13,1258
they'ed,1,0,1
they'll,278,2,280
they're,1787,16,1803
they's,1,0,1
they've,73,1,74
theyboth,2,0,2
theyd,2,1,3
theyfound,1,0,1
theylook,1,0,1
theyq,1,0,1
theys,1,0,1
theyvery,1,0,1
theywere,1,0,1
thezoo,1,0,1
thick,23262,227,23489
thicken,10,0,10
thickened,8,1,9
thicker,677,4,681
thickest,37,0,37
thicket,22,0,22
thickets,1,0,1
thickly,3,0,3
thickness,19,0,19
thickset,1,0,1
thief,15819,157,15976
thief's,169,1,170
thier,3,0,3
thierry,2,0,2
thierry's,1,0,1
thievery,1,0,1
thieves,676,7,683
thieving,7,0,7
thigh,1,0,1
thighs,1,0,1
thimba,4,0,4
thimble,20,1,21
thimbleberry,2,0,2
thimple,9,0,9
thimple's,1,0,1
thin,23713,225,23938
thined,1,0,1
thing,131926,1278,133204
thing's,22,1,23
things,598447,5955,604402
things'll,1,0,1
thingsdisplayed,1,0,1
thingse,1,0,1
thingy,5,0,5
thining,1,0,1
think,102530,1010,103540
think's,2,0,2
thinkabout,1,0,1
thinked,4,0,4
thinker,33,0,33
thinkers,3,0,3
thinkgs,1,0,1
thinkign,1,0,1
thinking,12640,152,12792
thinkit,1,0,1
thinks,52108,471,52579
thinky,7,0,7
thinly,2,0,2
thinned,2,0,2
thinner,254,3,257
thinness,2,0,2
thinnest,17,0,17
thinning,4,0,4
thinwell,4,0,4
third,2835,19,2854
thirds,7,0,7
thirst,220,2,222
thirstier,3,0,3
thirstiness,1,0,1
thirsts,1,0,1
thirsty,20363,199,20562
thirteen,126,1,127
thirteenth,1,0,1
thirties,1,0,1
thirty,347,0,347
this,620895,6215,627110
this'll,3,0,3
thisbracelet,1,0,1
thiscould,1,0,1
thisisn't,1,0,1
thistle,21,0,21
thistles,1,0,1
thiswas,1,0,1
thiswreck,1,0,1
thither,1,0,1
thnaz,1,0,1
thoere,1,0,1
thoguht,1,0,1
thom,34,0,34
thom's,2,0,2
thomas,3349,39,3388
thomas's,53,1,54
thompson,39,0,39
thompson's,1,0,1
thomson,1,0,1
thon,8,0,8
thor,12,0,12
thor's,1,0,1
thorn,1024,6,1030
thorns,1340,12,1352
thorny,38,0,38
thorough,16,0,16
thoroughbred,1,0,1
thoroughly,49,0,49
those,16795,169,16964
thoseescapes,1,0,1
thou,1,0,1
though,33197,315,33512
thoughjack,1,0,1
thoughjim,1,0,1
thoughmary,1,0,1
thought,679270,6902,686172
thoughtful,18433,214,18647
thoughtfull,1,0,1
thoughtfullest,1,0,1
thoughtfully,279,0,279
thoughtfulness,185,3,188
thoughtfult,1,0,1
thoughtfuly,3,0,3
thoughthard,1,0,1
thoughti,1,0,1
thoughtless,15,0,15
thoughtlessly,2,0,2
thoughts,1257,10,1267
thoughtul,6,0,6
thougth,1,0,1
thousand,111,4,115
thousands,176,0,176
thousandth,2,0,2
thr,1,0,1
thrash,4,0,4
thrashed,16,0,16
thrashing,5,0,5
thread,15861,123,15984
thread's,5,0,5
threadbare,5,0,5
threaded,48,0,48
threadie,5,0,5
threading,16,1,17
threads,740,1,741
thready,4,0,4
threat,3721,34,3755
threaten,47,1,48
threatened,344,3,347
threatening,110,1,111
threateningly,7,0,7
threatens,4,0,4
threats,165,3,168
three,89492,880,90372
three's,1,0,1
threes,4,0,4
threesome,1,0,1
threshing,1,0,1
threshold,12,0,12
threw,76220,800,77020
thrice,1,0,1
thrift,15,0,15
thrifty,4,0,4
thriled,1,0,1
thrill,376,5,381
thrilled,3335,36,3371
thrilling,155,2,157
thrillingly,1,0,1
thrills,1,0,1
thristy,1,0,1
thrive,36,0,36
thrived,4,0,4
thriving,21,0,21
throat,2262,23,2285
throats,96,1,97
throb,4,0,4
throbbed,1,0,1
throbbing,6,0,6
throne,468,4,472
thrones,13,0,13
throngs,1,0,1
throttle,7,0,7
throug,1,0,1
through,88833,967,89800
throughout,1055,10,1065
throught,2,0,2
throuhg,1,0,1
throw,42014,442,42456
throwed,4,0,4
thrower,43,0,43
throwers,2,0,2
throwhing,1,0,1
throwing,8602,78,8680
thrown,1653,13,1666
throws,7774,78,7852
thru,6,0,6
thrummed,1,0,1
thrust,20,1,21
thrusted,1,0,1
thrusting,5,0,5
thrusts,1,0,1
ths,1,0,1
thta,1,0,1
thtom,1,0,1
thud,1931,31,1962
thudded,2,0,2
thudding,1,0,1
thuds,3,0,3
thug,2,0,2
thug's,1,0,1
thugs,13,0,13
thulium,1,0,1
thumb,7794,64,7858
thumb's,8,0,8
thumbby,6,0,6
thumbed,1,0,1
thumbelina,4,0,4
thumble,6,0,6
thumble's,1,0,1
thumbmark,1,0,1
thumbnail,1,0,1
thumbprint,4,0,4
thumbprints,2,0,2
thumbs,668,5,673
thumbtack,3,0,3
thumbtacks,2,0,2
thumby,5,0,5
thump,705,7,712
thumped,20,0,20
thumper,52,0,52
thumper's,3,0,3
thumping,83,0,83
thumps,14,0,14
thumpy,7,0,7
thumpy's,1,0,1
thunder,13788,149,13937
thunder's,16,0,16
thunderbird,15,0,15
thunderbolt,17,0,17
thunderbolts,2,0,2
thunderclap,49,0,49
thunderclaps,4,0,4
thundercloud,28,7,35
thunderclouds,17,1,18
thundered,28,1,29
thundering,93,1,94
thunderous,48,0,48
thunders,16,0,16
thunderstorm,327,4,331
thunderstorms,21,0,21
thundery,1,0,1
thunk,3,0,3
thursday,80,2,82
thursdays,3,0,3
thus,66,2,68
thwack,5,0,5
thwacked,1,0,1
thwacking,1,0,1
thwap,1,0,1
thwarted,3,0,3
thwarting,1,0,1
thwips,1,0,1
thy,1,0,1
thye,1,0,1
thyme,30,0,30
thyself,1,0,1
ti,2,0,2
tia,1512,14,1526
tia's,42,0,42
tiago,8,0,8
tiam,6,0,6
tiana,23,0,23
tiana's,3,0,3
tiara,200,3,203
tiaras,7,0,7
tibbit,3,0,3
tibbles,7,0,7
tibbs,11,0,11
tibby,28,10,38
tibetan,0,1,1
tic,86,0,86
ticated,2,0,2
tick,1679,24,1703
tick's,5,1,6
ticked,119,1,120
ticket,12230,127,12357
ticketed,2,0,2
tickets,3748,25,3773
ticking,360,3,363
tickle,4054,33,4087
tickled,2129,21,2150
tickler,3,0,3
ticklers,2,0,2
tickles,773,5,778
tickley,1,0,1
tickling,474,4,478
ticklish,188,2,190
tickly,260,1,261
ticks,23,1,24
ticktock,12,0,12
ticktock's,1,0,1
tico,22,0,22
tico's,1,0,1
tidal,7,0,7
tidbit,5,0,5
tidbits,3,0,3
tiddles,63,0,63
tiddly,8,0,8
tide,7571,58,7629
tide's,1,0,1
tidepool,1,0,1
tidepooling,2,0,2
tidepools,5,0,5
tides,56,0,56
tidied,659,8,667
tidiedup,1,0,1
tidier,163,8,171
tidiers,1,0,1
tidies,3,0,3
tidiest,42,2,44
tidily,19,0,19
tidiness,46,2,48
tidings,1,0,1
tidy,30696,339,31035
tidy's,26,0,26
tidyed,1,0,1
tidyfun,1,0,1
tidying,672,4,676
tidyland,1,0,1
tie,34770,319,35089
tie's,8,0,8
tiebreaker,1,0,1
tied,18714,198,18912
tieing,6,0,6
tier,5,0,5
tierra,4,0,4
tierra's,2,0,2
tiers,2,0,2
ties,1893,10,1903
tiff,4,0,4
tiff's,2,0,2
tiffany,78,0,78
tiffany's,4,0,4
tiffy,14,0,14
tiffy's,2,0,2
tiful,1,0,1
tig,19,0,19
tiger,21195,228,21423
tiger's,388,4,392
tigerman,5,0,5
tigers,1431,15,1446
tigg,8,0,8
tigger,158,1,159
tigger's,12,0,12
tiggie,6,0,6
tiggy,50,0,50
tiggy's,4,0,4
tighe,5,0,5
tight,64405,679,65084
tighten,154,1,155
tightened,216,2,218
tightening,37,0,37
tightens,26,0,26
tighter,1324,17,1341
tightest,33,0,33
tightknit,1,0,1
tightly,11045,101,11146
tightness,35,0,35
tightrope,256,0,256
tightropes,7,1,8
tights,5,0,5
tighty,5,0,5
tigo,40,0,40
tigo's,1,0,1
tigsy,3,0,3
tihghtly,1,0,1
tiiiiight,1,0,1
tik,17,0,17
tika,12,0,12
tika's,3,0,3
tikana,1,0,1
tiki,308,0,308
tiki's,7,0,7
tikki,10,0,10
tiko,9,0,9
til,21,0,21
tila,7,0,7
tila's,2,0,2
tilda,52,0,52
tilda's,4,0,4
tildy,3,0,3
tile,27,1,28
tiled,2,0,2
tiles,167,3,170
till,359,3,362
tilla,3,0,3
tilled,1,0,1
tiller,4,0,4
tilley,17,0,17
tillie,38,0,38
tillie's,3,0,3
tilling,4,0,4
tilly,7036,69,7105
tilly's,244,4,248
tilo,7,0,7
tilo's,3,0,3
tilt,116,2,118
tilted,1034,3,1037
tilting,27,0,27
tilts,228,3,231
tim,3943437,40113,3983550
tim's,273555,2802,276357
tima,10,0,10
timber,14,0,14
timbers,57,0,57
time,2161978,21997,2183975
time's,48,1,49
timea,1,0,1
timed,7,0,7
timefor,1,0,1
timekeeper,3,0,3
timekeeper's,1,0,1
timeless,2,0,2
timely,4,0,4
timeout,38,0,38
timeouts,2,0,2
timepiece,2,0,2
timer,2540,31,2571
timers,3,0,3
times,19747,172,19919
timetable,1,0,1
timi,20,0,20
timi's,1,0,1
timid,271,3,274
timidly,273,3,276
timidness,1,0,1
timing,13,0,13
timma,5,0,5
timmail,1,0,1
timmie,11,0,11
timmindy,1,0,1
timmmy,1,0,1
timmy,113887,1288,115175
timmy's,6285,64,6349
timmys,1,0,1
timo,8,0,8
timon,17,0,17
timothy,385,0,385
timothy's,17,0,17
tims,7,0,7
timy,8,0,8
tin,634,14,648
tin's,1,0,1
tina,14600,120,14720
tina's,573,1,574
tinas,1,0,1
tinder,1,0,1
tine,3,0,3
tines,7,0,7
tinfoil,1,0,1
ting,32,0,32
tinge,2,0,2
tinged,2,0,2
tingle,259,4,263
tingled,17,1,18
tingles,3,0,3
tingling,341,7,348
tingly,117,2,119
tingo,3,0,3
tings,2,0,2
tingting,12,0,12
tingting's,1,0,1
tini,19,0,19
tini's,1,0,1
tinier,33,0,33
tiniest,82,0,82
tink,44,0,44
tink's,2,0,2
tinkely,1,0,1
tinker,69,1,70
tinkerbell,10,0,10
tinkerbell's,1,0,1
tinkered,19,0,19
tinkering,73,0,73
tinkle,28,0,28
tinkled,15,1,16
tinkles,6,0,6
tinkling,123,0,123
tinkly,9,0,9
tinky,11,0,11
tinley,4,0,4
tinniest,1,0,1
tinny,24,0,24
tino,91,0,91
tino's,4,0,4
tins,25,0,25
tinsel,19,0,19
tint,5,0,5
tinted,2,0,2
tints,1,0,1
tinty,5,0,5
tiny,117727,1269,118996
tiny's,976,10,986
tinys,1,0,1
tion,1,0,1
tionary,1,0,1
tip,6273,87,6360
tip's,14,0,14
tipi,8,0,8
tipis,1,0,1
tippe,6,0,6
tipped,1442,15,1457
tipper,7,0,7
tippi,5,0,5
tippie,1,0,1
tipping,127,1,128
tippit,3,0,3
tippy,1056,20,1076
tippy's,21,0,21
tips,725,4,729
tipsy,5,0,5
tipto,1,0,1
tiptoe,115,1,116
tiptoed,1575,12,1587
tiptoednear,1,0,1
tiptoeing,14,1,15
tiptoes,333,3,336
tire,15159,147,15306
tire's,8,0,8
tired,152082,1548,153630
tireder,1,0,1
tiredly,8,0,8
tiredness,150,3,153
tireless,3,0,3
tirelessly,43,1,44
tirelessy,1,0,1
tires,1929,14,1943
tiresome,6,0,6
tiresy,1,0,1
tiring,314,1,315
tis,4,0,4
tish,7,0,7
tissue,1324,16,1340
tissues,91,3,94
tit,1,0,1
titanic,1,0,1
titanium,1,0,1
titch,8,0,8
titi,1441,34,1475
titi's,39,3,42
title,115,2,117
titles,20,2,22
tito,39,0,39
tits,1,0,1
titus,14,0,14
tiy,10,0,10
tiya,13,0,13
tizzy,6,8,14
tlater,1,0,1
tlc,10,0,10
to,14926075,150712,15076787
to10,1,0,1
to120,1,0,1
toa,1,0,1
toad,289,9,298
toad's,8,1,9
toads,6,0,6
toadstool,16,0,16
toadstools,5,0,5
toady,12,0,12
toalways,1,0,1
toamy,1,0,1
toast,18586,183,18769
toast's,5,0,5
toasted,78,0,78
toaster,2074,18,2092
toaster's,1,0,1
toasters,2,0,2
toastie,2,0,2
toastier,2,0,2
toasties,7,0,7
toasting,16,0,16
toastman,6,0,6
toasts,34,0,34
toasty,93,2,95
tob,1,0,1
tobacco,5,1,6
tobalance,1,0,1
tobby,6,0,6
tobe,1,0,1
tober,2,0,2
tobethe,1,0,1
tobey,8,0,8
tobi,86,0,86
tobi's,4,0,4
tobias,9,0,9
tobin,7,0,7
toboggan,11,0,11
tobogganing,1,0,1
tobogán,1,0,1
toby,12805,146,12951
toby's,603,7,610
tochew,1,0,1
tock,1332,22,1354
tock's,5,0,5
tocked,57,0,57
tocking,27,0,27
tocks,17,1,18
toclap,1,0,1
tocuhed,1,0,1
tod,72,0,72
tod's,4,0,4
todau,1,0,1
today,84660,858,85518
today's,109,2,111
todays,1,0,1
todd,1242,10,1252
todd's,46,0,46
toddle,5,0,5
